time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,year_breakdown,social_care_group,school_type,t_pupils,t_sess_possible,t_sess_overall,pt_overall,t_sess_authorised,pt_sess_authorised,t_sess_unauthorised,pt_sess_unauthorised,t_pupils_pa_10_exact,pt_pupils_pa_10_exact,t_pupils_pa_50_exact,pt_pupils_pa_50_exact
202223,Academic year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,Six half terms,CINO at 31 March,Special,54,18310,3517,19.2,2935,16,582,3.2,26,48.1,8,14.8
202223,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,Six half terms,CINO at 31 March,Total,683,234272,40889,17.5,21409,9.1,19480,8.3,356,52.1,61,8.9
202223,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,Six half terms,CINO at 31 March,State-funded secondary,286,92421,23172,25.1,11132,12,12040,13,187,65.4,46,16.1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,Six half terms,CINO at 31 March,State-funded primary,339,122702,13165,10.7,8041,6.6,5124,4.2,134,39.5,7,2.1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,Six half terms,CINO at 31 March,State-funded AP school,10,3193,1317,41.2,659,20.6,658,20.6,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,Six half terms,CINO at 31 March,Special,48,15956,3235,20.3,1577,9.9,1658,10.4,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,Six half terms,CINO at 31 March,Total,788,109163,17120,15.7,11017,10.1,6103,5.6,364,46.2,56,7.1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,Six half terms,CINO at 31 March,State-funded secondary,286,39316,9301,23.7,4955,12.6,4346,11.1,164,57.3,39,13.6
202223,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,Six half terms,CINO at 31 March,State-funded primary,330,45936,4308,9.4,3341,7.3,967,2.1,126,38.2,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,Six half terms,CINO at 31 March,State-funded AP school,19,2302,1298,56.4,604,26.2,694,30.1,15,78.9,12,63.2
202223,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,Six half terms,CINO at 31 March,Special,153,21609,2213,10.2,2117,9.8,96,0.4,59,38.6,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,Six half terms,CINO at 31 March,Total,366,125772,20404,16.2,8005,6.4,12399,9.9,164,44.8,36,9.8
202223,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,Six half terms,CINO at 31 March,State-funded secondary,161,53512,11489,21.5,3670,6.9,7819,14.6,91,56.5,24,14.9
202223,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,Six half terms,CINO at 31 March,State-funded primary,173,61314,5827,9.5,3102,5.1,2725,4.4,53,30.6,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,Six half terms,CINO at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,Six half terms,CINO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Six half terms,CINO at 31 March,Total,321,112612,19121,17,8181,7.3,10940,9.7,158,49.2,29,9
202223,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Six half terms,CINO at 31 March,State-funded secondary,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Six half terms,CINO at 31 March,State-funded primary,135,48281,6232,12.9,2496,5.2,3736,7.7,63,46.7,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Six half terms,CINO at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Six half terms,CINO at 31 March,Special,93,33436,5053,15.1,3669,11,1384,4.1,37,39.8,9,9.7
202223,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Six half terms,CINO at 31 March,Total,1947,678274,106600,15.7,64919,9.6,41681,6.1,764,39.2,198,10.2
202223,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Six half terms,CINO at 31 March,State-funded secondary,708,233186,52074,22.3,25904,11.1,26170,11.2,373,52.7,119,16.8
202223,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Six half terms,CINO at 31 March,State-funded primary,618,223975,17268,7.7,11361,5.1,5907,2.6,152,24.6,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Six half terms,CINO at 31 March,State-funded AP school,61,19460,11786,60.6,7240,37.2,4546,23.4,59,96.7,41,67.2
202223,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Six half terms,CINO at 31 March,Special,560,201653,25472,12.6,20414,10.1,5058,2.5,180,32.1,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Six half terms,CINO at 31 March,Total,754,252539,51296,20.3,18602,7.4,32694,12.9,405,53.7,96,12.7
202223,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Six half terms,CINO at 31 March,State-funded secondary,283,91191,29875,32.8,8005,8.8,21870,24,213,75.3,76,26.9
202223,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Six half terms,CINO at 31 March,State-funded primary,317,109171,11959,11,5130,4.7,6829,6.3,115,36.3,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Six half terms,CINO at 31 March,State-funded AP school,18,3926,1992,50.7,426,10.9,1566,39.9,18,100,8,44.4
202223,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Six half terms,CINO at 31 March,Special,136,48251,7470,15.5,5041,10.4,2429,5,59,43.4,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Six half terms,CINO at 31 March,Total,1253,425852,84663,19.9,33438,7.9,51225,12,642,51.2,175,14
202223,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Six half terms,CINO at 31 March,State-funded secondary,511,166841,44514,26.7,13783,8.3,30731,18.4,314,61.4,113,22.1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Six half terms,CINO at 31 March,State-funded primary,488,171639,20755,12.1,10134,5.9,10621,6.2,197,40.4,12,2.5
202223,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Six half terms,CINO at 31 March,State-funded AP school,37,11118,5782,52,1834,16.5,3948,35.5,34,91.9,23,62.2
202223,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Six half terms,CINO at 31 March,Special,217,76254,13612,17.9,7687,10.1,5925,7.8,97,44.7,27,12.4
202223,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Six half terms,CINO at 31 March,Total,862,297306,54146,18.2,23404,7.9,30742,10.3,453,52.6,90,10.4
202223,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Six half terms,CINO at 31 March,State-funded secondary,371,124082,30510,24.6,10053,8.1,20457,16.5,231,62.3,67,18.1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Six half terms,CINO at 31 March,State-funded primary,425,150544,16645,11.1,8233,5.5,8412,5.6,180,42.4,7,1.6
202223,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Six half terms,CINO at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Six half terms,CINO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Six half terms,CINO at 31 March,Total,1178,408451,67096,16.4,33108,8.1,33988,8.3,561,47.6,105,8.9
202223,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Six half terms,CINO at 31 March,State-funded secondary,448,148456,30511,20.6,12652,8.5,17859,12,261,58.3,53,11.8
202223,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Six half terms,CINO at 31 March,State-funded primary,522,187473,18006,9.6,8928,4.8,9078,4.8,176,33.7,7,1.3
202223,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Six half terms,CINO at 31 March,State-funded AP school,24,6996,4959,70.9,1958,28,3001,42.9,24,100,20,83.3
202223,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Six half terms,CINO at 31 March,Special,184,65526,13620,20.8,9570,14.6,4050,6.2,100,54.3,25,13.6
202223,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Six half terms,CINO at 31 March,Total,880,303197,54927,18.1,21979,7.2,32948,10.9,464,52.7,89,10.1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Six half terms,CINO at 31 March,State-funded secondary,344,114107,27183,23.8,7963,7,19220,16.8,227,66,55,16
202223,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Six half terms,CINO at 31 March,State-funded primary,400,141900,16947,11.9,8647,6.1,8300,5.8,169,42.3,7,1.8
202223,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Six half terms,CINO at 31 March,State-funded AP school,22,7047,3606,51.2,1203,17.1,2403,34.1,21,95.5,12,54.5
202223,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Six half terms,CINO at 31 March,Special,114,40143,7191,17.9,4166,10.4,3025,7.5,47,41.2,15,13.2
202223,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,Six half terms,CINO at 31 March,Total,980,337217,58197,17.3,32970,9.8,25227,7.5,475,48.5,88,9
202223,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,Six half terms,CINO at 31 March,State-funded secondary,363,118559,27982,23.6,13521,11.4,14461,12.2,218,60.1,56,15.4
202223,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,Six half terms,CINO at 31 March,State-funded primary,442,157686,17195,10.9,10040,6.4,7155,4.5,167,37.8,6,1.4
202223,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,Six half terms,CINO at 31 March,State-funded AP school,17,5580,3033,54.4,1304,23.4,1729,31,17,100,9,52.9
202223,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,Six half terms,CINO at 31 March,Special,158,55392,9987,18,8105,14.6,1882,3.4,73,46.2,17,10.8
202223,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,Six half terms,CINO at 31 March,Total,340,118175,25886,21.9,10147,8.6,15739,13.3,191,56.2,52,15.3
202223,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,Six half terms,CINO at 31 March,State-funded secondary,148,49500,14778,29.9,4088,8.3,10690,21.6,105,70.9,34,23
202223,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,Six half terms,CINO at 31 March,State-funded primary,128,46068,6234,13.5,3038,6.6,3196,6.9,59,46.1,6,4.7
202223,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,Six half terms,CINO at 31 March,State-funded AP school,9,2710,2047,75.5,852,31.4,1195,44.1,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,Six half terms,CINO at 31 March,Special,55,19897,2827,14.2,2169,10.9,658,3.3,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Six half terms,CINO at 31 March,Total,724,251374,51337,20.4,24123,9.6,27214,10.8,415,57.3,93,12.8
202223,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Six half terms,CINO at 31 March,State-funded secondary,287,95252,27540,28.9,10463,11,17077,17.9,206,71.8,60,20.9
202223,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Six half terms,CINO at 31 March,State-funded primary,324,116804,13776,11.8,8434,7.2,5342,4.6,146,45.1,7,2.2
202223,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Six half terms,CINO at 31 March,State-funded AP school,21,6392,4623,72.3,988,15.5,3635,56.9,21,100,18,85.7
202223,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Six half terms,CINO at 31 March,Special,92,32926,5398,16.4,4238,12.9,1160,3.5,42,45.7,8,8.7
202223,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Six half terms,CINO at 31 March,Total,389,135460,21668,16,9291,6.9,12377,9.1,168,43.2,38,9.8
202223,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Six half terms,CINO at 31 March,State-funded secondary,138,45538,11080,24.3,3569,7.8,7511,16.5,80,58,25,18.1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Six half terms,CINO at 31 March,State-funded primary,191,68808,5821,8.5,3444,5,2377,3.5,56,29.3,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Six half terms,CINO at 31 March,State-funded AP school,14,4609,2161,46.9,291,6.3,1870,40.6,13,92.9,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Six half terms,CINO at 31 March,Special,46,16505,2606,15.8,1987,12,619,3.8,19,41.3,6,13
202223,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Six half terms,CINO at 31 March,Total,487,168656,27212,16.1,16757,9.9,10455,6.2,217,44.6,42,8.6
202223,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Six half terms,CINO at 31 March,State-funded secondary,208,69244,14565,21,8735,12.6,5830,8.4,113,54.3,26,12.5
202223,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Six half terms,CINO at 31 March,State-funded primary,201,71830,7186,10,5003,7,2183,3,73,36.3,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Six half terms,CINO at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Six half terms,CINO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,Six half terms,CINO at 31 March,Total,493,173925,29215,16.8,14434,8.3,14781,8.5,218,44.2,53,10.8
202223,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,Six half terms,CINO at 31 March,State-funded secondary,219,74837,18571,24.8,7280,9.7,11291,15.1,130,59.4,42,19.2
202223,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,Six half terms,CINO at 31 March,State-funded primary,220,80163,7084,8.8,4678,5.8,2406,3,64,29.1,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,Six half terms,CINO at 31 March,State-funded AP school,0,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,Six half terms,CINO at 31 March,Special,54,18925,3560,18.8,2476,13.1,1084,5.7,24,44.4,c,c
202223,Academic year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Six half terms,CINO at 31 March,Total,1014,354109,62790,17.7,30751,8.7,32039,9,496,48.9,110,10.8
202223,Academic year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Six half terms,CINO at 31 March,State-funded secondary,413,140248,36596,26.1,14974,10.7,21622,15.4,279,67.6,85,20.6
