time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,absence_terms,social_care_group,phase_type_grouping,t_pupils,t_sess_possible,t_sess_overall,pt_overall,t_sess_authorised,pt_sess_authorised,t_sess_unauthorised,pt_sess_unauthorised,t_pupils_pa_10_exact,pt_pupils_pa_10_exact,t_pupils_pa_50_exact,pt_pupils_pa_50_exact
202324,Academic year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,six half terms,CINO at 31 March,Special,54,18975,4110,21.7,3369,17.8,741,3.9,c,c,8,14.8
202324,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,six half terms,CINO at 31 March,Total,776,280646,50374,17.9,25685,9.2,24689,8.8,403,51.9,82,10.6
202324,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,six half terms,CINO at 31 March,State-funded secondary,327,115488,31603,27.4,13126,11.4,18477,16,226,69.1,69,21.1
202324,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,six half terms,CINO at 31 March,State-funded primary,389,143758,14837,10.3,9662,6.7,5175,3.6,150,38.6,c,c
202324,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,six half terms,CINO at 31 March,State-funded alternative provision school,8,2605,1306,50.1,777,29.8,529,20.3,c,c,c,c
202324,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,six half terms,CINO at 31 March,Special,52,18795,2628,14,2120,11.3,508,2.7,c,c,c,c
202324,Academic year,Local authority,E92000001,England,E12000002,North West,942,Cumberland,E06000063,six half terms,CINO at 31 March,Total,545,195655,33040,16.9,18239,9.3,14801,7.6,248,45.5,55,10.1
202324,Academic year,Local authority,E92000001,England,E12000002,North West,942,Cumberland,E06000063,six half terms,CINO at 31 March,State-funded secondary,206,71486,21028,29.4,9442,13.2,11586,16.2,142,68.9,45,21.8
202324,Academic year,Local authority,E92000001,England,E12000002,North West,942,Cumberland,E06000063,six half terms,CINO at 31 March,State-funded primary,235,86280,7934,9.2,5440,6.3,2494,2.9,63,26.8,c,c
202324,Academic year,Local authority,E92000001,England,E12000002,North West,942,Cumberland,E06000063,six half terms,CINO at 31 March,State-funded alternative provision school,7,1963,661,33.7,558,28.4,103,5.2,c,c,c,c
202324,Academic year,Local authority,E92000001,England,E12000002,North West,942,Cumberland,E06000063,six half terms,CINO at 31 March,Special,97,35926,3417,9.5,2799,7.8,618,1.7,c,c,c,c
202324,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,six half terms,CINO at 31 March,Total,357,128207,27889,21.8,10933,8.5,16956,13.2,187,52.4,55,15.4
202324,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,six half terms,CINO at 31 March,State-funded secondary,160,56412,16548,29.3,5641,10,10907,19.3,114,71.3,37,23.1
202324,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,six half terms,CINO at 31 March,State-funded primary,151,55659,5300,9.5,2997,5.4,2303,4.1,41,27.2,c,c
202324,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,six half terms,CINO at 31 March,State-funded alternative provision school,15,4631,2793,60.3,890,19.2,1903,41.1,13,86.7,10,66.7
202324,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,six half terms,CINO at 31 March,Special,31,11505,3248,28.2,1405,12.2,1843,16,19,61.3,c,c
202324,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,six half terms,CINO at 31 March,Total,324,115926,20776,17.9,8508,7.3,12268,10.6,145,44.8,41,12.7
202324,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,six half terms,CINO at 31 March,State-funded secondary,90,30984,8869,28.6,1836,5.9,7033,22.7,62,68.9,25,27.8
202324,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,six half terms,CINO at 31 March,State-funded primary,144,52076,5710,11,2536,4.9,3174,6.1,49,34,c,c
202324,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,six half terms,CINO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202324,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,six half terms,CINO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202324,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,six half terms,CINO at 31 March,Total,2697,970027,137831,14.2,87008,9,50823,5.2,977,36.2,246,9.1
202324,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,six half terms,CINO at 31 March,State-funded secondary,878,301963,57890,19.2,30406,10.1,27484,9.1,410,46.7,124,14.1
202324,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,six half terms,CINO at 31 March,State-funded primary,1109,409226,34444,8.4,22672,5.5,11772,2.9,287,25.9,21,1.9
202324,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,six half terms,CINO at 31 March,State-funded alternative provision school,66,20758,13569,65.4,7822,37.7,5747,27.7,63,95.5,49,74.2
202324,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,six half terms,CINO at 31 March,Special,644,238080,31928,13.4,26108,11,5820,2.4,217,33.7,52,8.1
202324,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,six half terms,CINO at 31 March,Total,1294,452841,86702,19.1,29170,6.4,57532,12.7,645,49.8,166,12.8
202324,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,six half terms,CINO at 31 March,State-funded secondary,480,161235,50200,31.1,13266,8.2,36934,22.9,327,68.1,131,27.3
202324,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,six half terms,CINO at 31 March,State-funded primary,630,227410,25566,11.2,9791,4.3,15775,6.9,239,37.9,14,2.2
202324,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,six half terms,CINO at 31 March,State-funded alternative provision school,19,4766,2181,45.8,309,6.5,1872,39.3,15,78.9,9,47.4
202324,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,six half terms,CINO at 31 March,Special,165,59430,8755,14.7,5804,9.8,2951,5,64,38.8,12,7.3
202324,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,six half terms,CINO at 31 March,Total,1188,413657,83373,20.2,33874,8.2,49499,12,629,52.9,166,14
202324,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,six half terms,CINO at 31 March,State-funded secondary,471,157472,42095,26.7,12437,7.9,29658,18.8,303,64.3,101,21.4
202324,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,six half terms,CINO at 31 March,State-funded primary,460,167251,20671,12.4,9387,5.6,11284,6.7,186,40.4,18,3.9
202324,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,six half terms,CINO at 31 March,State-funded alternative provision school,42,12084,5107,42.3,2210,18.3,2897,24,40,95.2,17,40.5
202324,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,six half terms,CINO at 31 March,Special,215,76850,15500,20.2,9840,12.8,5660,7.4,100,46.5,30,14
202324,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,six half terms,CINO at 31 March,Total,873,310972,49588,15.9,23091,7.4,26497,8.5,403,46.2,75,8.6
202324,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,six half terms,CINO at 31 March,State-funded secondary,380,131679,27664,21,9582,7.3,18082,13.7,220,57.9,53,13.9
202324,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,six half terms,CINO at 31 March,State-funded primary,416,151779,14129,9.3,7677,5.1,6452,4.3,139,33.4,c,c
202324,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,six half terms,CINO at 31 March,State-funded alternative provision school,8,2393,1524,63.7,890,37.2,634,26.5,c,c,c,c
202324,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,six half terms,CINO at 31 March,Special,69,25121,6271,25,4942,19.7,1329,5.3,c,c,16,23.2
202324,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,six half terms,CINO at 31 March,Total,767,271764,52375,19.3,25473,9.4,26902,9.9,388,50.6,101,13.2
202324,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,six half terms,CINO at 31 March,State-funded secondary,274,92701,23286,25.1,8780,9.5,14506,15.6,182,66.4,50,18.2
202324,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,six half terms,CINO at 31 March,State-funded primary,286,104442,10364,9.9,5140,4.9,5224,5,94,32.9,6,2.1
202324,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,six half terms,CINO at 31 March,State-funded alternative provision school,34,10719,7377,68.8,3551,33.1,3826,35.7,34,100,28,82.4
202324,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,six half terms,CINO at 31 March,Special,173,63902,11348,17.8,8002,12.5,3346,5.2,78,45.1,17,9.8
202324,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,six half terms,CINO at 31 March,Total,772,272904,48315,17.7,18194,6.7,30121,11,386,50,81,10.5
202324,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,six half terms,CINO at 31 March,State-funded secondary,289,96894,25364,26.2,6775,7,18589,19.2,193,66.8,56,19.4
202324,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,six half terms,CINO at 31 March,State-funded primary,354,129408,15084,11.7,7114,5.5,7970,6.2,140,39.5,11,3.1
202324,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,six half terms,CINO at 31 March,State-funded alternative provision school,15,4697,1153,24.5,602,12.8,551,11.7,11,73.3,c,c
202324,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,six half terms,CINO at 31 March,Special,114,41905,6714,16,3703,8.8,3011,7.2,42,36.8,c,c
202324,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,six half terms,CINO at 31 March,Total,819,294528,47649,16.2,25268,8.6,22381,7.6,370,45.2,75,9.2
202324,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,six half terms,CINO at 31 March,State-funded secondary,285,99071,23996,24.2,10100,10.2,13896,14,181,63.5,50,17.5
202324,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,six half terms,CINO at 31 March,State-funded primary,379,140212,14598,10.4,8814,6.3,5784,4.1,121,31.9,8,2.1
202324,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,six half terms,CINO at 31 March,State-funded alternative provision school,15,4224,2339,55.4,1127,26.7,1212,28.7,13,86.7,8,53.3
202324,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,six half terms,CINO at 31 March,Special,140,51021,6716,13.2,5227,10.2,1489,2.9,55,39.3,9,6.4
202324,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,six half terms,CINO at 31 March,Total,354,125228,26485,21.1,10668,8.5,15817,12.6,188,53.1,54,15.3
202324,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,six half terms,CINO at 31 March,State-funded secondary,154,52620,14618,27.8,5114,9.7,9504,18.1,109,70.8,34,22.1
202324,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,six half terms,CINO at 31 March,State-funded primary,136,49915,6378,12.8,2704,5.4,3674,7.4,50,36.8,7,5.1
202324,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,six half terms,CINO at 31 March,State-funded alternative provision school,11,3464,1988,57.4,846,24.4,1142,33,11,100,6,54.5
202324,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,six half terms,CINO at 31 March,Special,53,19229,3501,18.2,2004,10.4,1497,7.8,18,34,7,13.2
202324,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,six half terms,CINO at 31 March,Total,820,295814,58499,19.8,25960,8.8,32539,11,415,50.6,107,13
202324,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,six half terms,CINO at 31 March,State-funded secondary,307,108399,29782,27.5,10914,10.1,18868,17.4,190,61.9,67,21.8
202324,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,six half terms,CINO at 31 March,State-funded primary,370,136064,15811,11.6,9082,6.7,6729,4.9,145,39.2,c,c
202324,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,six half terms,CINO at 31 March,State-funded alternative provision school,38,12451,8142,65.4,2166,17.4,5976,48,37,97.4,27,71.1
202324,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,six half terms,CINO at 31 March,Special,105,38900,4764,12.2,3798,9.8,966,2.5,43,41,c,c
202324,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,six half terms,CINO at 31 March,Total,639,230693,41824,18.1,17359,7.5,24465,10.6,298,46.6,69,10.8
202324,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,six half terms,CINO at 31 March,State-funded secondary,277,96735,25323,26.2,9013,9.3,16310,16.9,179,64.6,49,17.7
202324,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,six half terms,CINO at 31 March,State-funded primary,286,106361,9030,8.5,4761,4.5,4269,4,74,25.9,c,c
202324,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,six half terms,CINO at 31 March,State-funded alternative provision school,19,6494,3171,48.8,406,6.3,2765,42.6,17,89.5,9,47.4
202324,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,six half terms,CINO at 31 March,Special,57,21103,4300,20.4,3179,15.1,1121,5.3,28,49.1,c,c
202324,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,six half terms,CINO at 31 March,Total,391,140811,25223,17.9,14488,10.3,10735,7.6,192,49.1,44,11.3
202324,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,six half terms,CINO at 31 March,State-funded secondary,165,57454,13335,23.2,7069,12.3,6266,10.9,96,58.2,31,18.8
202324,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,six half terms,CINO at 31 March,State-funded primary,157,58187,5940,10.2,3787,6.5,2153,3.7,56,35.7,c,c
202324,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,six half terms,CINO at 31 March,State-funded alternative provision school,7,2227,1292,58,785,35.2,507,22.8,c,c,c,c
202324,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,six half terms,CINO at 31 March,Special,62,22943,4656,20.3,2847,12.4,1809,7.9,c,c,8,12.9
202324,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,six half terms,CINO at 31 March,Total,467,167627,31019,18.5,13006,7.8,18013,10.7,231,49.5,59,12.6
202324,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,six half terms,CINO at 31 March,State-funded secondary,207,71690,19602,27.3,6085,8.5,13517,18.9,135,65.2,47,22.7
