Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000005,Brent,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,89.44266363,81.91203365,97.47942933,,,519,58026,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000006,Bromley,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,76.28465478,69.25964312,83.82899365,,,432,56630,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000007,Camden,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,84.01092142,74.45757917,94.45000433,,,280,33329,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000008,Croydon,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,98.06900743,90.98704747,105.5557823,,,710,72398,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000009,Ealing,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,96.53534943,89.0732844,104.4556255,,,618,64018,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000010,Enfield,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,87.39827983,80.34535128,94.90443079,,,566,64761,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000011,Greenwich,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,71.21731009,64.1070076,78.90064578,,,366,51392,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000012,Hackney,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,104.9890295,96.09058334,114.4897661,,,512,48767,Value for Hackney and City of London combined,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000013,Hammersmith and Fulham,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,107.0840198,95.28862992,119.9360118,,,299,27922,,,Similar,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000014,Haringey,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,79.74384076,72.034391,88.05357329,,,391,49032,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000015,Harrow,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,86.74796019,78.31924434,95.83648866,,,387,44612,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000016,Havering,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,90.54253084,81.60910281,100.1868574,,,375,41417,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000017,Hillingdon,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,97.55085098,89.32203005,106.3338408,,,517,52998,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000018,Hounslow,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,82.01535428,74.08629986,90.56179061,,,391,47674,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000019,Islington,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,94.63006773,84.08597015,106.1304806,,,292,30857,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000020,Kensington and Chelsea,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,87.16523497,75.6941873,99.88327144,,,207,23748,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000021,Kingston upon Thames,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,83.08183916,72.77658648,94.4371274,,,234,28165,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000022,Lambeth,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,96.27889823,87.99105222,105.1370161,,,496,51517,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000023,Lewisham,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,73.05833427,65.98640496,80.68164205,,,390,53382,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000024,Merton,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,99.058669,89.11565132,109.8076214,,,362,36544,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000025,Newham,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,82.512033,75.69841116,89.77428728,,,540,65445,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000026,Redbridge,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,80.43724863,73.31368204,88.06597831,,,468,58182,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000027,Richmond upon Thames,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,88.09681985,78.48602756,98.55960926,,,305,34621,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000028,Southwark,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,98.87739203,90.35746376,107.9841752,,,495,50062,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000029,Sutton,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,101.6968199,91.48899769,112.7320406,,,362,35596,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000030,Tower Hamlets,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,96.31668078,87.66867153,105.586995,,,455,47240,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000031,Waltham Forest,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,92.3280269,84.21048726,101.0167975,,,475,51447,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000032,Wandsworth,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,100.3685734,91.60694735,109.7420918,,,482,48023,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000033,Westminster,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,88.41122724,78.16029396,99.63279013,,,269,30426,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000003,Cambridgeshire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,87.7669977,82.18650034,93.62666855,,,920,104823,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000007,Derbyshire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,99.76801781,94.36202235,105.4029862,,,1273,127596,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000008,Devon,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,101.5680996,95.81142324,107.5802581,,,1162,114406,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000011,East Sussex,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,133.9924548,126.3028725,142.0277483,,,1133,84557,,,Worse,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000012,Essex,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,98.30691361,94.40233287,102.3315167,,,2387,242811,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000013,Gloucestershire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,101.8518519,95.67247408,108.3256034,,,1012,99360,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000014,Hampshire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,102.8072092,98.69478675,107.0469682,,,2353,228875,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000015,Hertfordshire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,96.4011213,92.21998507,100.722957,,,1998,207259,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000016,Kent,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,106.7167191,102.8022365,110.7420964,,,2803,262658,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000017,Lancashire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,146.8608126,141.5943356,152.2730654,,,2934,199781,,,Worse,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000018,Leicestershire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,95.01361923,89.31524606,100.9802082,,,1036,109037,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000019,Lincolnshire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,122.187401,115.8430856,128.7888077,,,1388,113596,,,Worse,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000020,Norfolk,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,108.1990147,102.7083324,113.9069775,,,1454,134382,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000024,Nottinghamshire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,94.39603945,89.22882283,99.7844384,,,1247,132103,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000025,Oxfordshire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,109.498704,103.4928873,115.7621283,,,1242,113426,,,Similar,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000028,Staffordshire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,132.1768455,126.221707,138.3403928,,,1850,139964,,,Worse,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000029,Suffolk,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,92.18904425,86.90994789,97.70494548,,,1138,123442,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000030,Surrey,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,106.9347663,102.4854271,111.527566,,,2173,203208,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000031,Warwickshire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,105.173394,98.63139098,112.035255,,,962,91468,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000032,West Sussex,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,116.4835328,110.7922323,122.3913963,,,1570,134783,,,Similar,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000034,Worcestershire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,100.6246402,94.30714652,107.2540248,,,944,93814,,,Better,Not compared,20100000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),,,E92000001,England,England,Persons,<15 yrs,,,2011/12,118.2532996,117.5586321,118.9510538,,,110996,9386292,,,Not compared,Not compared,20110000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E92000001,England,England,Persons,<15 yrs,,,2011/12,118.2532996,117.5586321,118.9510538,,,110996,9386292,,,Similar,Not compared,20110000,New data,,1y
