time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Section47,Section47_child,ICPC,ICPC_child,Duration_0-10_days,Duration_11-15_days,Duration_16-20_days,Duration_21+_days,Duration_25th_Percentile,Duration_median,Duration_75th_Percentile
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Section 47s and Initial Child Protection Conferences,1073,929,405,396,62,218,59,66,12,14,17
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Section 47s and Initial Child Protection Conferences,534,483,268,268,104,119,8,37,9,11,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Section 47s and Initial Child Protection Conferences,1388,1270,586,586,92,443,24,27,11,13,14
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Section 47s and Initial Child Protection Conferences,816,735,353,343,29,209,38,77,13,15,19
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Section 47s and Initial Child Protection Conferences,454,362,170,166,44,116,c,c,10,13,14
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Section 47s and Initial Child Protection Conferences,444,414,236,233,22,127,39,47,13,14,18
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Section 47s and Initial Child Protection Conferences,1275,1154,405,401,42,352,c,c,12,14,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Section 47s and Initial Child Protection Conferences,473,365,157,155,30,111,c,c,12,13,14
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Section 47s and Initial Child Protection Conferences,835,760,364,358,55,245,28,36,12,14,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Section 47s and Initial Child Protection Conferences,1027,958,324,324,65,134,43,82,11,13,21
2018,Reporting year,National,E92000001,England,"","",,"","",Section 47s and Initial Child Protection Conferences,198090,177110,79470,78490,12130,49020,7340,10930,12,14,15
2018,Reporting year,Regional,E92000001,England,E12000001,North East,,"","",Section 47s and Initial Child Protection Conferences,11840,10640,5200,5150,790,3530,380,510,12,14,15
2018,Reporting year,Regional,E92000001,England,E12000002,North West,,"","",Section 47s and Initial Child Protection Conferences,29480,26110,12150,12010,1490,7970,1220,1470,12,14,15
2018,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,"","",Section 47s and Initial Child Protection Conferences,20380,18160,7690,7600,1150,4340,700,1490,176,215,284
2018,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,"","",Section 47s and Initial Child Protection Conferences,15990,14020,7210,7080,1040,4650,660,860,12,14,15
2018,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,"","",Section 47s and Initial Child Protection Conferences,24610,22400,9780,9640,1330,6200,970,1280,12,14,15
2018,Reporting year,Regional,E92000001,England,E12000006,East of England,,"","",Section 47s and Initial Child Protection Conferences,13380,12320,5970,5900,1320,3770,300,580,11,13,14
2018,Reporting year,Regional,E92000001,England,E12000007,London,,"","",Section 47s and Initial Child Protection Conferences,32640,29650,12200,12070,2240,6780,1240,1940,11,14,16
2018,Reporting year,Regional,E92000001,England,E12000008,South East,,"","",Section 47s and Initial Child Protection Conferences,32400,28630,12230,12070,1890,7280,1210,1820,12,14,15
2018,Reporting year,Regional,E92000001,England,E12000009,South West,,"","",Section 47s and Initial Child Protection Conferences,17380,15180,7040,6970,890,4500,660,990,12,14,15
2018,Reporting year,Regional,E92000001,England,E13000001,Inner London,,"","",Section 47s and Initial Child Protection Conferences,12880,11810,4670,4630,880,2260,570,950,11,14,18
2018,Reporting year,Regional,E92000001,England,E13000002,Outer London,,"","",Section 47s and Initial Child Protection Conferences,19770,17850,7530,7440,1350,4520,670,990,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Section 47s and Initial Child Protection Conferences,427,353,156,156,20,121,0,15,12,13,14
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Section 47s and Initial Child Protection Conferences,2102,1885,853,847,172,420,94,166,12,14,18
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000020,Gateshead,Section 47s and Initial Child Protection Conferences,612,569,422,422,20,387,15,0,14,15,15
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Section 47s and Initial Child Protection Conferences,575,518,234,228,27,173,8,26,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Section 47s and Initial Child Protection Conferences,1008,919,303,302,25,172,39,67,12,14,20
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Section 47s and Initial Child Protection Conferences,1734,1464,642,633,151,324,67,96,11,13,16
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Section 47s and Initial Child Protection Conferences,337,317,220,214,48,143,16,13,11,13,14
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000048,Northumberland,Section 47s and Initial Child Protection Conferences,1229,1119,606,595,77,426,49,54,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Section 47s and Initial Child Protection Conferences,846,735,245,240,43,197,c,c,11,14,14
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Section 47s and Initial Child Protection Conferences,529,489,324,323,12,272,17,23,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Section 47s and Initial Child Protection Conferences,948,880,347,342,26,297,18,6,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Section 47s and Initial Child Protection Conferences,1492,1387,849,845,164,595,51,39,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Section 47s and Initial Child Protection Conferences,973,827,381,378,76,161,69,75,12,14,20
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Section 47s and Initial Child Protection Conferences,1387,1138,461,461,81,333,10,37,11,13,14
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Section 47s and Initial Child Protection Conferences,1220,1012,329,328,65,243,9,12,11,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Section 47s and Initial Child Protection Conferences,688,613,310,308,39,188,44,39,12,14,16
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Section 47s and Initial Child Protection Conferences,844,753,509,504,31,389,55,34,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Section 47s and Initial Child Protection Conferences,775,703,385,378,48,272,36,29,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Section 47s and Initial Child Protection Conferences,1556,1432,893,871,77,693,53,70,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Section 47s and Initial Child Protection Conferences,509,428,260,257,65,158,19,18,11,12,14
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Section 47s and Initial Child Protection Conferences,589,527,252,242,27,212,7,6,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Section 47s and Initial Child Protection Conferences,4485,3902,1682,1674,218,790,255,419,12,14,20
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Section 47s and Initial Child Protection Conferences,1696,1571,601,600,39,260,134,168,13,16,21
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Section 47s and Initial Child Protection Conferences,3457,3073,1286,1265,85,923,172,106,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Section 47s and Initial Child Protection Conferences,1755,1553,802,796,15,557,57,173,13,14,18
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Section 47s and Initial Child Protection Conferences,908,806,364,361,33,266,18,47,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Section 47s and Initial Child Protection Conferences,1704,1572,572,562,154,379,19,20,10,12,13
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Section 47s and Initial Child Protection Conferences,505,486,321,320,35,230,30,26,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Section 47s and Initial Child Protection Conferences,538,435,200,195,33,138,21,8,12,13,14
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Section 47s and Initial Child Protection Conferences,1065,961,481,476,134,275,28,44,10,13,14
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Section 47s and Initial Child Protection Conferences,1407,1215,645,632,92,442,63,48,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Section 47s and Initial Child Protection Conferences,462,451,294,294,56,189,18,31,11,13,14
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Section 47s and Initial Child Protection Conferences,525,473,222,219,17,145,35,25,13,15,16
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Section 47s and Initial Child Protection Conferences,1111,1036,423,422,22,365,25,11,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Section 47s and Initial Child Protection Conferences,1317,1141,475,464,46,364,46,19,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Section 47s and Initial Child Protection Conferences,666,638,269,269,70,86,28,85,10,14,33
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Section 47s and Initial Child Protection Conferences,3398,3006,652,652,148,350,72,82,11,14,15
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Section 47s and Initial Child Protection Conferences,1120,903,343,340,31,252,34,25,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Section 47s and Initial Child Protection Conferences,1417,1206,564,556,105,440,c,c,11,12,14
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Section 47s and Initial Child Protection Conferences,609,557,299,297,58,197,23,21,11,13,14
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Section 47s and Initial Child Protection Conferences,2568,2233,565,561,89,200,120,156,12,15,22
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Section 47s and Initial Child Protection Conferences,1689,1654,657,657,85,235,117,220,12,16,23
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Section 47s and Initial Child Protection Conferences,1795,1690,768,758,68,514,86,100,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Section 47s and Initial Child Protection Conferences,978,835,348,340,52,266,24,6,12,13,15
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Section 47s and Initial Child Protection Conferences,552,521,185,184,39,145,c,c,11,12,13
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Section 47s and Initial Child Protection Conferences,832,802,641,632,100,536,c,c,11,13,14
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Section 47s and Initial Child Protection Conferences,2194,1772,962,942,61,701,62,138,13,15,15
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Section 47s and Initial Child Protection Conferences,1402,1288,820,808,104,106,96,514,15,23,29
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Section 47s and Initial Child Protection Conferences,793,711,398,395,83,166,16,133,11,14,33
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Section 47s and Initial Child Protection Conferences,368,343,214,213,55,150,c,c,10,13,14
